sample_id,predicted_price
241176,9.47
57519,23.79
188841,9.35
116765,38.98
128151,25.59
295169,11.26
199360,25.11
18948,6.83
36973,19.78
85907,27.46
172086,17.4
154945,26.98
110672,11.44
86023,43.93
23952,30.64
235801,12.84
182710,11.28
36000,-4.51
64006,7.55
188723,11.84
48872,3.54
271763,32.43
45158,15.72
10772,12.94
233039,17.15
204919,-14.62
194085,13.84
1438,65.95
166815,50.95
123576,33.29
186340,3.23
172045,1.23
230772,24.72
227159,15.42
186414,3.44
180226,24.88
267608,18.51
62478,5.88
72252,53.87
168144,23.38
197571,21.51
188712,2.87
71714,93.92
74029,22.56
292345,14.87
210505,9.54
114133,8.19
284168,-9.24
145377,23.5
126916,10.53
255691,24.58
216344,2.53
257337,21.99
225096,20.17
276088,13.49
13588,27.83
58661,7.62
241737,22.11
233759,46.16
120826,54.78
283699,15.62
70127,36.68
249629,13.82
87944,70.5
241144,13.73
270863,60.56
149022,51.21
39515,17.18
98660,32.54
82353,9.63
160650,12.44
271492,33.28
10252,11.71
93648,18.51
259247,9.41
31273,10.9
229846,21.09
215747,-3.9
295309,25.52
189620,6.6
276840,1.6
135806,28.74
58930,30.24
174689,15.99
169440,1.27
248726,17.93
296752,10.06
286513,24.42
208031,7.12
146653,42.05
216910,24.13
194970,13.76
10894,30.91
189494,34.08
91101,13.84
298302,25.89
251559,32.08
75383,9.66
128271,13.01
191774,5.59
91035,19.48
69234,40.2
79668,1.81
44011,45.96
49685,11.75
70293,20.3
217436,16.73
116431,24.34
277838,31.96
103319,18.42
273465,9.21
2011,58.1
59878,41.42
293807,21.42
97381,24.58
8189,13.1
6017,36.23
22513,20.31
187324,18.02
169877,24.22
46278,2.96
117923,15.93
111792,15.3
183977,8.52
135894,33.99
293715,15.92
35527,25.74
14943,22.74
146095,38.75
298960,17.18
147088,29.91
179619,45.23
100384,27.82
31341,6.75
244212,6.22
77286,3.74
124519,59.97
291312,3.0
203734,28.89
208080,30.5
162238,-4.29
97172,-0.14
91445,4.6
104999,29.43
142649,48.47
64998,12.1
67616,21.71
179089,26.45
283804,35.33
137597,15.17
207338,13.76
195347,68.92
258603,-3.7
214438,4.62
8236,13.97
243045,21.48
108923,22.28
30947,18.23
243109,36.3
244961,20.92
281747,7.01
161212,61.64
192780,26.33
294740,31.56
219278,32.04
258986,16.67
184580,20.6
109271,18.6
153280,14.7
266667,2.58
92169,29.27
184911,17.6
92066,13.83
144783,11.95
284272,28.26
117856,21.62
175899,6.48
237276,20.81
161536,17.14
260508,19.33
275529,21.52
170233,19.65
19248,15.91
135643,31.31
169823,24.66
102649,18.21
34549,23.35
241740,43.48
42602,7.8
155034,49.52
87487,3.17
121364,31.91
170255,8.46
77755,22.73
284215,-2.96
199128,16.51
162855,21.12
45974,2.29
118687,24.29
60140,17.48
294900,19.37
266698,5.86
73713,24.73
200795,7.04
63115,60.43
298354,13.4
166087,32.48
170038,4.03
165185,16.49
211888,16.04
206999,5.68
57177,45.44
244306,26.83
94262,21.88
77287,5.41
290873,27.15
294084,30.3
234589,44.39
130401,25.07
273702,9.08
9010,8.32
155109,18.72
174826,26.45
282402,15.52
206596,16.05
204996,20.82
186945,10.26
166915,43.51
1574,65.22
237995,57.0
90447,15.29
11540,14.43
50811,65.12
255514,6.88
96569,39.41
286806,4.95
189647,35.65
147369,61.92
12684,4.74
245823,34.53
243976,33.71
276286,-11.97
166584,29.33
28509,19.57
237691,53.68
237371,22.72
103408,25.34
74089,22.85
256400,12.72
178891,30.01
291408,12.46
87215,7.46
183513,64.58
45214,44.62
266165,29.52
234038,21.38
228535,7.81
79925,25.16
7515,11.53
192015,14.18
90435,4.68
65514,48.98
234647,36.39
82206,13.29
167962,17.39
57401,19.51
86955,6.8
226617,17.51
156254,-2.16
213572,-5.33
721,15.85
19894,9.1
44475,11.97
74429,32.31
161974,103.11
205344,13.89
174706,22.49
186461,24.62
201080,19.82
249985,29.5
299064,19.64
273089,16.82
216966,19.32
138207,1.62
223145,29.85
44443,30.94
132151,49.53
124752,17.68
178046,28.86
31246,1.16
252207,5.57
199373,19.08
190205,16.14
238385,32.61
286668,3.11
191043,16.3
48930,20.63
252303,12.34
266279,18.74
10805,3.5
85176,3.02
107310,19.65
18177,50.33
121627,12.37
249132,21.53
189587,4.58
4948,15.69
278140,7.43
134498,4.91
269993,11.25
205271,38.24
74389,22.33
261453,19.77
12042,7.52
263071,77.5
45532,9.6
284655,15.5
279961,23.32
63201,28.78
74160,0.06
222276,33.91
30139,14.07
180412,17.56
189745,8.43
124010,54.05
141018,28.61
277073,1.7
126471,41.33
50682,15.93
256063,13.87
138309,16.14
102790,31.1
280203,16.57
206574,25.61
111419,11.42
54770,38.48
265752,6.74
242746,69.97
64128,77.03
276635,6.4
150469,19.31
205551,26.4
57436,17.16
170403,4.67
281365,29.5
136296,6.67
73520,19.73
35761,18.3
58734,29.74
200999,10.97
255286,0.99
241607,37.11
186006,56.96
76924,31.44
130786,0.19
208996,23.33
234584,36.76
283289,8.9
40167,21.49
87143,13.2
293495,28.69
28854,10.02
244516,7.94
183864,14.33
261349,52.31
126502,19.75
77569,20.57
269193,33.31
78646,11.79
272147,21.91
45178,16.21
145180,58.34
104285,10.74
106508,14.24
254131,22.22
86790,18.35
113710,43.98
153054,9.12
280434,12.01
5248,18.54
119910,16.22
54679,35.45
105724,12.9
281553,40.42
146292,-1.5
294071,11.54
9635,18.54
263139,137.98
175852,46.55
82921,5.09
13438,8.38
184120,13.3
283955,62.19
236708,21.99
30092,13.89
145681,58.29
53564,61.46
265611,7.4
117320,7.26
157899,18.18
92977,22.9
195233,61.55
149664,54.9
147222,69.73
213898,30.0
222130,19.19
60257,21.78
27994,22.51
175235,43.44
23001,8.09
256775,-8.04
5821,16.53
15496,12.31
194170,14.95
136957,27.5
18791,43.38
57672,19.66
286039,19.18
36213,15.46
110354,9.86
65849,20.6
12350,14.95
27643,1.16
144936,51.25
112681,23.11
221906,29.44
237129,27.37
76062,15.32
72366,32.07
271092,27.64
72087,35.07
127639,4.44
230923,18.72
180241,2.0
225471,13.86
151065,13.07
250810,49.32
262401,23.48
190341,2.23
22605,56.06
55328,31.52
129423,7.07
108848,90.97
295415,3.78
247088,32.66
54561,37.31
45855,29.92
68957,4.39
44010,16.93
71363,19.24
113537,14.67
9273,16.77
168729,5.53
281343,34.31
29697,15.19
244784,19.6
150373,2.75
86269,15.08
57409,30.41
176818,44.41
31813,27.18
290050,32.26
161241,27.06
158281,33.42
149241,34.18
210009,10.55
21049,45.16
32692,15.7
187088,3.11
229657,67.19
171956,17.13
75628,13.62
88468,26.87
296986,23.94
284628,9.84
182819,15.41
183665,6.42
121285,6.26
209864,18.49
275355,36.19
9746,12.03
264538,14.11
205670,27.75
258237,14.57
290525,22.42
206003,45.9
291772,33.9
83716,47.77
28678,16.11
162265,9.75
161856,18.4
250218,16.17
56778,40.41
42726,58.36
257913,9.83
67784,21.16
28729,-14.94
173529,28.12
264025,10.35
262728,60.16
75678,3.64
74867,29.23
269587,13.56
101279,24.6
226142,19.66
227630,30.17
35384,10.25
57455,34.41
270763,16.14
2556,38.66
112435,24.66
237319,17.19
194503,33.9
244785,6.58
201583,21.28
176350,6.9
116838,28.97
228599,16.75
131008,25.97
219823,20.16
289320,22.54
146222,11.29
26667,12.04
150239,6.07
288981,10.41
16331,46.04
42639,14.02
84046,34.79
162248,10.12
141716,12.81
93238,13.51
277244,25.36
108472,47.79
188230,6.09
55022,12.74
156523,18.98
128315,24.09
198502,48.96
109817,31.4
91888,17.86
126532,26.53
74576,40.11
67932,25.09
271730,7.17
182450,19.55
91181,9.9
61283,12.0
50282,26.6
186679,20.63
193621,60.95
261258,11.67
53637,26.34
46933,19.29
108934,27.42
235195,84.37
77124,4.77
171448,12.41
9056,15.04
289555,9.72
153469,13.63
74075,53.87
271958,19.77
163115,2.37
28829,10.95
236817,34.52
96795,14.64
290215,42.22
222965,15.57
170254,9.14
13861,16.15
38313,16.54
153435,34.92
165883,2.13
264303,19.36
261402,53.22
270801,5.77
183657,7.58
285058,10.9
35411,20.89
67154,24.27
185947,8.52
181295,25.13
139164,17.25
249978,14.72
204123,25.27
72114,19.05
46,10.56
100763,35.63
167923,13.21
181783,6.48
16189,19.85
156763,129.38
276098,3.06
225770,30.21
66994,11.29
246427,15.44
98073,8.2
104860,10.66
212189,53.37
231775,22.58
155799,27.92
80403,14.98
138882,14.82
130213,44.08
222435,29.08
4873,14.74
37313,27.79
151559,46.84
36435,20.56
180070,2.08
244109,3.06
97818,18.54
242269,29.73
71816,28.39
216868,26.16
160043,3.62
189127,6.89
187865,32.74
45236,16.99
129469,34.87
56419,46.8
289438,19.94
184285,24.77
240498,19.48
205306,31.95
143245,20.45
13102,20.41
227374,27.27
315,4.43
16262,45.42
74464,44.1
292183,2.94
11206,17.17
190493,14.7
28846,21.71
202139,64.94
2173,47.47
154876,10.81
79585,10.38
182508,15.22
262624,20.1
239286,28.09
234368,34.29
141962,-0.34
194888,19.35
61890,53.93
118712,38.55
248255,11.56
134127,16.06
167391,17.58
152734,41.5
138905,63.97
45327,33.71
254731,23.5
203635,30.4
298397,12.14
293246,15.8
221448,18.88
207337,14.67
266230,14.9
54132,22.84
277494,18.27
60689,17.16
288560,19.32
44175,45.02
167857,30.58
250654,-3.68
235626,17.85
193615,62.36
156578,49.6
238763,5.38
43781,36.32
14839,9.17
206503,20.18
143569,70.36
63082,14.96
120705,19.45
172698,28.08
53960,21.86
132340,15.94
29505,38.45
252834,27.12
198548,19.47
227841,6.14
174855,1.0
249849,16.43
68856,21.91
149638,28.37
135812,8.87
120061,44.32
151556,46.53
163615,11.72
297501,24.8
260048,17.12
249603,-7.12
9997,18.72
71379,30.88
241098,72.28
263317,-1.42
106720,18.0
232322,14.33
72156,27.74
298751,10.55
64416,28.94
23273,30.17
50258,40.19
44966,29.44
234523,35.85
174158,51.67
206647,26.89
80012,12.64
29438,7.89
125205,9.51
285371,10.91
115452,117.42
213067,5.59
94838,13.33
24437,16.98
172006,13.44
83305,21.45
248548,43.52
74471,15.56
214446,18.18
48704,-7.93
178398,12.7
188839,13.7
258448,32.89
147015,20.53
99753,9.78
47165,28.74
185588,12.78
88932,12.23
216858,13.9
18911,25.29
57415,25.86
115797,10.89
138143,113.85
66620,18.46
266566,14.7
196359,75.48
90325,27.88
154138,8.77
24374,5.66
169698,6.88
78496,49.53
87090,19.22
105189,17.57
9965,103.34
57864,-4.07
9789,16.26
72262,8.13
60441,40.3
172533,48.32
140858,11.06
275841,8.25
17089,53.71
203830,39.03
156856,90.61
113728,13.86
57441,43.93
146912,52.03
200148,12.49
288029,8.19
237928,20.39
57550,24.98
18573,41.83
149978,59.43
285160,21.52
163914,9.59
56937,4.58
16897,20.96
9168,33.75
210382,12.7
127514,10.94
102164,5.87
135619,43.47
24530,20.52
205475,9.43
283937,46.08
191246,21.17
195235,60.43
20697,48.61
34039,19.38
74529,18.2
142005,58.5
59749,15.56
283053,27.81
207099,33.04
281671,12.78
221162,30.06
189735,9.58
123352,13.52
145037,45.38
68294,39.59
211106,17.16
35154,-4.27
20549,13.34
241008,31.43
70939,19.8
177183,78.88
243958,23.95
188249,-9.06
36694,20.77
231319,28.83
151919,46.02
86021,18.65
181734,2.45
126255,16.85
213667,26.89
295817,3.78
207199,19.15
143106,23.74
215362,6.26
8985,17.87
269147,10.97
268170,17.34
240124,26.31
22988,9.14
274402,23.39
103924,19.11
102470,28.58
179941,22.1
148279,68.95
285032,3.37
231909,5.45
56199,30.28
46630,6.88
211410,50.43
275628,21.43
30572,10.48
271191,30.36
97050,48.32
30746,13.96
277088,24.47
239747,21.61
231945,12.56
27857,18.89
150053,12.03
192602,9.81
276036,10.51
214353,14.11
119565,25.01
198412,13.33
235567,13.15
117232,22.32
120995,37.06
175950,23.65
269807,43.17
14552,8.97
298996,14.81
76263,2.87
271493,7.58
108636,0.79
111040,53.12
172773,12.04
231519,27.09
6414,19.59
97826,14.34
157151,105.08
277604,10.82
217762,31.64
244121,45.75
74380,16.72
270022,2.44
279256,2.76
80008,28.25
27508,20.03
284784,23.9
138064,28.73
29778,51.23
241444,16.98
232045,10.21
299300,1.61
55665,49.34
126761,8.62
172254,23.61
257909,23.82
123194,27.28
78109,5.13
241581,11.92
73710,10.25
279266,33.17
132119,9.11
270130,18.73
142367,63.61
91963,24.13
256509,85.98
276824,35.57
261264,23.28
172609,17.05
199024,41.9
260050,27.88
121836,23.65
267135,18.58
166886,6.06
138021,26.72
276499,4.36
98463,11.67
91682,53.27
185893,8.28
47809,15.21
62051,14.52
282431,2.3
56333,24.84
249364,28.9
93483,8.59
146363,21.9
125898,15.56
290119,26.67
294562,18.95
58775,26.24
114025,20.07
41217,-18.87
211484,43.82
67716,10.05
220235,68.24
91273,24.49
145632,61.78
243059,50.24
198256,50.37
173631,20.03
130691,52.01
286607,15.72
229405,66.69
263937,7.91
183057,11.34
16627,42.53
62747,23.81
103148,3.49
83706,19.24
247532,1.8
243089,65.76
252929,2.32
286066,13.43
50130,14.25
226622,20.47
147608,10.81
240450,53.36
136730,22.97
233834,6.66
115585,48.27
73753,56.35
152605,14.07
122729,19.79
235867,83.82
74846,21.91
28997,36.29
102245,10.97
145391,24.99
287661,4.49
205493,4.7
86218,14.76
6527,7.17
230350,45.82
234021,8.89
231072,28.22
232404,26.75
205652,20.39
133920,8.78
233736,15.96
279631,33.61
181677,18.24
197287,20.03
31557,28.62
38501,4.52
231610,31.54
245308,55.75
241778,9.73
201104,37.98
203033,14.94
134632,25.65
19271,14.42
24647,5.83
120959,9.37
22316,23.2
296403,12.9
166209,16.88
253823,13.46
28331,-2.42
165843,66.07
241588,41.29
126516,10.23
286833,26.09
19990,52.21
90789,8.69
171026,15.3
191785,24.08
205578,27.53
42522,31.02
281106,22.53
34043,25.97
196807,31.8
295135,15.12
54154,11.11
203250,27.72
141812,57.51
41810,17.93
62080,14.98
253906,26.16
129051,4.37
285520,11.84
106426,19.49
258370,21.11
39535,22.03
12305,18.56
149125,44.78
36058,4.44
17876,36.06
213486,21.79
95006,63.62
170661,16.08
151585,23.33
90795,43.74
16801,22.92
241750,24.47
191111,37.94
118473,38.5
279613,17.18
150974,32.84
210693,86.39
116824,33.34
37706,17.05
168169,98.12
283810,-1.19
254949,14.95
216210,27.66
151586,21.72
35765,-0.47
8762,16.28
180841,7.38
219718,41.18
75998,5.5
39475,16.11
194429,37.74
102162,16.03
88461,1.54
226258,43.49
59969,21.0
72603,77.71
81869,15.19
67937,28.0
28576,7.53
4159,29.32
124650,47.51
271582,43.0
213018,13.21
73243,10.22
247790,25.76
152482,70.68
19000,33.03
150489,6.61
11104,21.17
290860,-2.23
174602,29.37
268571,25.37
21112,43.89
147822,70.46
77504,16.15
17416,15.1
266783,2.23
167671,19.33
19013,40.19
284347,7.53
31808,7.47
61392,8.41
173817,32.55
169244,18.9
90639,21.14
30347,18.83
275925,20.31
183315,8.61
46685,-3.69
253881,29.78
257104,11.2
117417,44.32
215353,34.46
158653,32.13
82465,6.13
101271,24.94
150040,15.7
57322,3.2
36856,18.61
191321,29.16
34264,65.33
214518,17.38
103286,41.9
261458,4.94
231554,47.52
282329,14.8
39088,23.8
83155,12.17
122356,21.88
56277,51.66
62881,37.52
76703,12.66
270076,10.1
72923,23.03
159453,-4.48
284571,-3.06
270710,10.13
264540,14.11
217261,34.03
293119,17.72
288877,17.45
31037,14.41
150941,28.18
193119,33.26
248959,38.87
175827,92.56
74409,50.97
225255,25.0
241641,13.41
197821,23.37
219867,25.65
165563,26.5
275336,50.11
188435,22.55
46569,16.92
49142,29.58
48470,15.04
152163,64.15
106001,19.78
272583,23.65
88424,101.47
230758,33.87
174908,24.11
276143,8.24
103561,12.95
89600,2.43
246857,18.65
101490,6.64
224280,-1.61
223772,6.83
30813,23.39
130195,21.64
238675,22.83
234317,3.58
258648,22.6
205485,12.94
101970,47.03
60259,33.53
75744,42.1
4823,11.26
44497,13.09
170887,53.3
172233,12.9
293397,16.57
125819,8.24
277746,15.38
178526,12.51
114226,28.97
274031,0.08
54993,30.91
260626,13.39
35422,14.28
71495,8.47
75536,12.39
59406,19.55
218114,27.21
190298,23.02
47129,10.06
231489,34.33
27473,12.89
96986,15.11
54,30.63
66664,50.96
87634,-7.79
298409,33.8
40059,19.65
103169,12.68
62379,26.23
231998,34.42
220791,26.47
196365,49.69
126754,3.34
235556,15.12
257970,8.06
195576,32.4
52048,19.22
123363,12.56
2103,48.11
68704,19.05
145185,72.98
183583,28.07
282717,-3.33
200061,9.14
105987,23.52
199174,7.65
220812,11.05
264705,24.59
241721,5.7
243339,31.75
28826,22.58
23418,50.13
6655,33.2
127399,22.99
82017,13.68
96301,21.16
292162,20.5
36008,37.25
237215,-5.04
271656,-0.61
117762,39.58
182718,-4.03
14599,5.75
221613,7.55
124981,23.85
270452,7.04
95325,12.91
122076,51.47
166054,18.3
148912,65.79
175062,15.21
71969,24.71
255363,25.06
9080,30.0
41043,15.66
153370,10.68
119796,19.56
158760,23.92
143601,51.65
275568,16.77
121404,16.62
141012,7.46
257087,26.21
107049,15.19
35373,9.36
118534,25.97
136191,29.78
265355,40.18
267129,33.95
171309,34.54
160900,86.1
164837,8.49
230887,14.82
241801,20.48
196764,2.6
38064,16.3
126570,15.13
297217,13.66
146690,38.27
148031,50.18
293155,15.11
198211,44.28
134903,26.35
269333,29.23
246422,12.2
210456,26.27
289729,26.38
269811,15.02
119986,5.86
142454,69.27
62296,25.41
122870,18.29
191452,16.82
13370,40.52
156848,110.95
293781,28.93
66502,38.09
156094,-0.78
43736,17.67
229262,7.08
196055,46.69
79523,18.41
246283,24.14
126388,35.9
93488,38.23
133893,6.91
260551,5.15
125869,16.01
13821,34.24
109335,34.36
59384,10.45
118085,82.64
272133,-1.76
193254,18.4
210175,23.22
219475,15.43
13579,30.84
11442,21.71
93141,26.85
283139,30.04
225455,25.23
271804,26.24
47904,13.32
26930,57.02
191855,25.24
203115,8.8
140588,43.75
4930,22.08
5250,24.41
146909,57.94
203776,16.83
121491,6.67
156584,33.43
123920,28.6
47887,15.94
283850,41.86
185840,22.51
235507,39.24
23708,23.93
290850,9.48
256437,16.51
173624,44.69
59642,9.23
28240,15.91
192300,14.17
159627,6.68
66168,9.2
20845,72.2
9887,10.34
30694,86.16
187568,48.68
38614,23.52
265523,22.25
200318,10.53
67995,14.3
17516,92.28
224533,10.27
220228,55.26
269581,42.66
32251,25.35
95417,41.86
3175,21.57
178536,27.48
94461,20.25
192554,23.34
69129,11.67
317,25.18
78638,19.35
288168,22.32
227613,28.78
163633,19.94
190120,10.55
39888,22.07
272618,10.76
28771,18.35
101786,15.45
157154,105.85
138847,4.98
122858,24.69
87398,46.66
108789,25.24
205479,6.32
176384,22.68
191610,19.24
251920,6.31
169284,15.41
109442,17.09
202853,73.75
133545,12.12
57802,41.35
282749,9.8
132488,22.04
22178,62.78
298742,37.18
286158,10.87
121690,58.61
111200,17.17
63623,8.3
62075,32.01
205537,14.4
296062,39.39
210091,6.94
153031,28.51
150987,8.65
176616,13.51
117482,11.95
84216,52.96
97603,17.2
119470,40.24
102689,0.91
213771,18.87
42310,17.08
52150,2.58
165761,19.08
109577,29.34
286836,26.01
283802,25.45
55188,71.88
164920,20.34
38095,19.46
296826,14.13
286029,14.92
21611,18.56
65544,19.43
58805,15.53
67619,56.3
140636,20.89
194098,15.33
96736,22.0
56137,17.62
85777,22.14
242355,34.83
212457,8.84
11263,22.53
121876,8.57
7028,14.14
21189,17.3
91844,18.74
30324,56.91
140967,21.45
234549,28.7
270273,10.25
72824,12.15
10796,5.25
105451,7.87
165971,51.67
120052,9.61
49359,32.57
212600,12.17
206878,26.19
21004,44.45
98188,82.61
292406,7.48
230348,33.82
75824,4.22
275351,28.33
142259,53.4
11375,24.06
35039,26.52
288225,55.8
56576,33.05
273741,43.65
287282,28.61
209972,25.3
9052,24.8
215851,27.51
279104,9.81
102683,6.95
163132,24.15
230380,5.96
213688,37.81
225222,6.58
179085,22.1
299396,39.62
95989,-1.47
249619,11.93
105764,22.43
262926,-4.79
21254,14.61
121347,21.04
266166,22.74
188458,-8.63
22242,29.08
115861,6.28
289878,19.4
290329,15.47
98152,8.82
200460,19.88
104467,11.91
146233,12.29
243735,34.79
66258,22.88
189355,19.24
162752,13.35
126619,57.21
146825,60.58
113603,15.08
106194,35.13
13600,17.15
207852,23.53
124692,16.62
89829,71.31
170402,23.44
254866,25.93
112304,16.47
266192,22.37
221718,17.54
275219,32.79
254521,15.42
169889,16.02
10338,25.77
40919,14.15
294048,11.8
118846,35.89
215773,23.69
80398,13.03
230711,16.02
260959,15.37
58345,13.67
147620,2.44
37009,9.49
143987,56.14
178299,52.5
252894,17.67
257399,17.42
135757,23.63
272691,15.18
178597,27.67
210965,51.83
87540,1.18
147797,48.59
48708,5.5
96235,47.0
141284,-8.93
136937,7.14
126781,2.7
140861,11.58
135545,21.99
19264,22.97
122124,0.22
252707,17.74
147144,35.35
266683,5.19
140464,17.47
18701,45.06
192766,7.68
30406,13.76
118864,33.78
222570,49.81
55782,22.21
152580,3.43
16202,3.53
171092,15.79
222297,35.23
71478,34.2
90064,37.23
115005,20.48
235284,34.69
103094,32.34
171258,27.1
294573,28.37
200524,24.96
269243,8.93
217655,6.94
194810,5.36
33586,1.0
191468,26.15
1452,54.9
60449,14.1
121203,25.68
294360,21.9
50868,38.5
130702,98.4
273772,7.08
54822,15.4
72759,15.6
180876,8.96
161509,95.4
11857,-0.36
125453,31.59
224827,13.8
11315,22.54
246093,-10.64
50005,17.55
228794,14.37
246386,108.44
102050,19.68
153590,12.89
34989,22.08
19366,45.98
237418,30.3
225124,22.83
195933,63.65
114829,10.08
191828,11.3
177215,8.79
167779,23.95
285062,14.05
74816,-0.7
102854,7.44
81229,-4.07
14135,38.76
289071,30.5
39386,31.93
239736,27.08
58095,27.91
168787,28.37
57361,15.02
134204,23.17
67341,18.84
34755,29.93
71051,156.01
298770,15.31
9083,25.76
147176,18.43
116550,43.27
147566,26.97
26404,38.71
289003,26.31
221593,0.28
68651,37.44
264973,4.29
83812,21.97
177384,12.3
67221,-3.87
222142,35.57
39899,-3.77
10022,15.29
283288,24.0
227965,16.26
25392,28.91
253969,24.65
98454,35.76
118173,18.06
246468,19.27
201934,-0.57
213012,22.03
144399,33.28
80133,24.76
236886,-0.37
51877,29.49
169579,3.22
115159,36.6
2861,28.94
26383,3.26
264285,13.29
23253,13.86
53727,37.88
252971,10.99
246863,14.28
7527,15.03
155083,13.58
102221,155.68
167308,36.85
129080,41.97
165527,22.87
139727,24.79
60752,21.67
276268,16.29
167456,8.83
121360,19.8
61151,10.32
211195,13.24
147319,71.66
156795,83.08
205326,25.82
14587,18.88
279616,16.55
139774,31.51
42802,22.76
147120,56.94
22401,12.4
93994,14.07
117962,30.6
162937,9.08
73282,14.3
17781,15.9
269178,8.31
5464,24.65
122130,14.92
166925,29.59
68728,19.13
51370,55.16
207982,90.33
168488,38.19
1702,54.46
115603,28.5
210400,5.71
198901,12.69
81553,6.44
127755,11.75
177220,14.41
88831,24.15
48565,7.11
98747,13.61
51311,22.38
279854,35.44
161331,26.07
1120,72.94
27975,14.45
290985,39.84
143384,12.89
245188,21.82
267710,6.14
180180,20.72
224651,21.67
154208,-10.5
21072,48.88
177456,28.91
198142,30.22
170485,34.66
64836,25.81
175400,9.94
274697,17.78
200181,13.08
239508,30.88
1879,52.03
16236,0.01
189751,19.03
141975,45.44
55803,23.26
288336,41.26
99797,10.31
73255,12.41
257004,15.13
167786,15.2
17925,48.04
75704,69.4
163519,32.28
22408,8.0
68145,19.91
65626,35.31
76528,43.19
220294,28.34
55915,25.22
183146,37.98
8091,28.28
35715,24.7
273041,12.12
188011,25.0
291305,22.99
20986,42.52
60334,29.41
101607,25.93
161377,18.92
194917,21.35
56127,17.71
66142,24.96
4985,48.48
240677,36.97
246334,-0.25
149731,47.56
10836,21.09
63725,25.17
172039,6.69
67001,15.56
156616,62.47
118895,14.59
81016,6.4
70576,9.05
255151,25.6
137544,29.32
120997,9.03
296129,17.96
165530,9.06
59732,28.87
27929,16.45
213918,12.44
224123,37.55
113237,22.21
55683,23.41
145140,55.52
189011,18.15
42451,28.49
112215,34.01
151277,15.44
100202,6.54
125822,29.96
163671,19.04
281902,0.07
201007,0.33
117205,9.35
75305,11.52
5087,44.67
83266,23.98
258282,16.22
81261,25.5
248412,21.22
174977,0.05
51105,24.63
238793,26.74
69991,9.99
267964,12.41
186993,87.66
14050,8.79
75838,18.68
79700,14.82
217024,17.23
111719,34.15
56922,10.58
65894,15.61
380,25.94
68915,46.3
2145,50.07
20444,15.27
13128,31.18
233153,24.23
248070,-4.99
227125,40.0
233241,8.32
93026,59.32
229617,65.95
240297,5.77
65114,45.43
10123,24.39
275721,19.1
170082,13.96
21554,8.44
221215,14.12
272021,9.18
112,16.62
227795,31.15
116323,29.82
265045,20.19
57842,51.13
255586,17.1
272318,13.18
290303,31.4
77592,10.84
174148,28.44
95998,19.48
77582,48.51
39804,37.48
153790,10.82
130655,85.0
287621,6.04
28779,22.19
56043,22.75
14180,17.59
99892,36.64
51587,24.41
237643,29.38
139537,18.57
83045,-10.69
93584,8.82
191517,12.74
209751,17.59
100250,20.28
65805,68.41
126659,38.26
181946,23.92
240620,13.48
69723,16.77
66152,29.93
245839,13.35
131055,1.18
30116,16.41
208208,44.6
156670,4.44
218767,19.03
26031,5.75
144396,12.88
264442,13.4
165152,17.85
75325,12.12
246564,24.09
7525,12.22
288339,25.12
255987,40.49
252981,24.2
253469,14.52
49676,9.04
160336,-7.62
92834,12.46
109662,19.14
65786,9.6
279171,36.14
53996,59.41
204437,18.31
229520,17.35
225275,6.9
137242,11.17
4704,14.72
159392,32.1
129198,24.71
133855,28.25
192314,29.32
260519,25.68
29609,3.62
21647,17.19
264133,3.75
285149,7.28
228654,16.3
269933,21.68
157515,94.77
183430,6.49
269423,7.01
261792,37.83
268484,25.21
264523,25.55
296013,14.01
91647,9.38
91289,0.81
154657,15.67
23904,136.15
255890,5.29
117283,19.04
61534,17.15
116663,25.98
235751,38.91
271220,10.14
104911,10.45
32404,17.43
51649,11.75
230244,3.07
269949,67.52
120619,24.84
151091,26.19
204519,33.61
187521,4.84
138005,8.08
278499,25.7
272386,26.91
166904,59.5
175624,24.97
72909,4.16
84601,3.83
228154,33.1
262183,24.45
29720,20.97
71099,17.37
168279,13.1
229842,36.04
62170,24.27
221733,21.09
34923,8.28
216913,25.27
251406,16.81
197778,18.25
265659,25.7
95217,14.47
37757,5.89
140876,13.91
23293,11.68
88268,29.19
274706,27.08
9141,26.86
168788,27.33
90641,24.41
66438,13.28
296746,34.12
3907,2.36
159324,0.94
249961,15.53
256419,-2.46
147403,49.9
237540,2.38
125125,13.33
203836,19.4
21995,2.56
157331,64.98
82593,25.08
219285,3.42
12738,43.88
285605,31.37
294013,38.38
77161,22.0
280731,9.4
95226,19.03
29915,15.0
80930,6.37
209001,14.98
235162,35.99
12494,35.75
157052,69.21
101519,25.41
151545,25.51
83339,15.91
252255,9.85
270126,25.92
166398,31.05
64487,38.79
63051,34.76
62727,42.81
62313,17.52
254958,23.95
32977,16.62
294612,9.74
184645,10.85
79249,14.54
171316,13.97
207427,21.62
47299,-0.88
126770,12.36
113692,14.39
258052,23.86
212274,15.83
70464,19.55
63331,29.99
282788,10.07
224519,25.87
258519,20.99
274779,1.86
68062,27.39
162483,5.88
265519,24.45
69838,18.63
51363,51.92
144224,42.94
243177,8.2
250553,38.08
59274,26.98
248633,30.87
245463,14.29
86121,11.23
214669,19.81
266209,21.49
120788,14.32
175694,15.65
211347,12.68
178212,13.61
290712,69.73
85542,17.28
42076,8.47
7407,15.49
155277,32.24
19035,52.7
140810,104.73
241790,14.91
